3139de54-609a-4374-a249-284dcdee46a8	near_miss	12	main/sysdolphin/baselib/hsd_3A94::fn_803B0120	99.54693	99.54693	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/3139de54-609a-4374-a249-284dcdee46a8
d7df24a5-a2ae-401c-bacc-49005b62347e	progressed	12	main/sysdolphin/baselib/hsd_3B34::hsd_803B3408	86.32258	88.76498	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/d7df24a5-a2ae-401c-bacc-49005b62347e
9f928d49-751d-4506-b3c7-5a003385a9e2	progressed	12	main/melee/mn/mnvibration::mnVibration_Think	98.80556	98.94444	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/9f928d49-751d-4506-b3c7-5a003385a9e2
59ebda4e-b908-4c60-b1f6-858f82b2e270	progressed	12	main/sysdolphin/baselib/hsd_3B5C::fn_803B6820	93.22407	93.390045	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/59ebda4e-b908-4c60-b1f6-858f82b2e270
af3fe446-3bac-4d49-b2a5-c3894c6a1c14	progressed	12	main/melee/mn/mnsnap::mnSnap_80257F24	96.07728	96.338486	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/af3fe446-3bac-4d49-b2a5-c3894c6a1c14
169c4caf-bac1-4899-8523-ffa76b653cae	no_progress	12	main/sysdolphin/baselib/psdisp::extabindex	97.91667	97.91667	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/169c4caf-bac1-4899-8523-ffa76b653cae
46272f5a-7d0e-49a3-9b50-3b98c69f96fc	progressed	12	main/melee/gm/gmallstar::gm_801B5ACC	86.82627	87.05932	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/46272f5a-7d0e-49a3-9b50-3b98c69f96fc
8380fe9a-1ade-436a-a151-bc4da8201ea0	no_progress	12	main/melee/if/ifstock::ifStock_802F98E8	98.963234	98.963234	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/8380fe9a-1ade-436a-a151-bc4da8201ea0
6ba2956b-562a-4e43-93a5-e5bd04c3788f	no_progress	12	main/melee/lb/lbcollision::lbColl_800067F8	98.10049	98.10049	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/6ba2956b-562a-4e43-93a5-e5bd04c3788f
cbf9c6d6-8a96-4168-b171-4e3252534c0a	near_miss	12	main/melee/ty/tydisplay::_tyDisplay_80319994	99.883385	99.883385	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/cbf9c6d6-8a96-4168-b171-4e3252534c0a
7b20ebb2-875f-46d5-89e8-39b313f310c7	near_miss	12	main/sysdolphin/baselib/generator::hsd_8039F05C	99.951454	99.951454	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/7b20ebb2-875f-46d5-89e8-39b313f310c7
d6b1ab5b-2bd9-4702-94e5-b5e50b064264	progressed	12	main/melee/gm/gmresultplayer::fn_8017AA78	94.55214999999998	98.85276	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/d6b1ab5b-2bd9-4702-94e5-b5e50b064264
6e3af54c-22a9-43f6-847c-5635eeb3b2a4	progressed	12	main/sysdolphin/baselib/particle::.sbss	47.36842	57.894737	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/6e3af54c-22a9-43f6-847c-5635eeb3b2a4
5f7cfded-87cc-407b-a3a8-8f5391875cc1	no_progress	12	main/melee/gm/gm_1884::.bss	58.403362	58.403362	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/5f7cfded-87cc-407b-a3a8-8f5391875cc1
d4c6e036-d271-46e0-87bc-718dab0abc11	no_progress	12	main/melee/gr/grbigblue::grBigBlue_801EC6C0	98.7363	98.7363	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/d4c6e036-d271-46e0-87bc-718dab0abc11
e4ea26bc-d1d7-4063-b245-c0ebce66f488	near_miss	12	main/melee/mn/mnitemsw::mnItemSw_8023453C	99.64253	99.64253	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/e4ea26bc-d1d7-4063-b245-c0ebce66f488
ade520c2-b4e7-4b32-967d-b324f5b4c336	exact	12	main/melee/gr/grbigblueroute::grBigBlueRoute_8020C85C	99.85246	100.0	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/ade520c2-b4e7-4b32-967d-b324f5b4c336
69898e7b-4d0e-423e-be79-f9dc2a4a979c	near_miss	12	main/melee/mn/mnsnap::fn_802545C4	99.82894	99.82894	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/games/melee/state/runs/4a45af8a-9f8c-499b-b375-c0d8e93fc8fd/worker_state/69898e7b-4d0e-423e-be79-f9dc2a4a979c
