epoch-09-pair-01	9	main/melee/gm/gmmain_lib::gmMainLib_8015EA80	93.62857	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/b82bf69b-9432-4e48-aaf0-726a93740f62.md	main/melee/ft/chara/ftCommon/ftCo_ItemThrow::ftCo_80095EFC	97.759125	99.85401	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/c4ad3b3b-f9a4-499e-a797-3a72bfe74e7c.md
epoch-09-pair-02	9	main/melee/lb/lbbgflash::lbBgFlash_80021410	98.57909	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/b5892094-f209-4b98-8316-4d5b2e327600.md	main/sysdolphin/baselib/hsd_3A94::fn_803B1338	98.70026	99.60459	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/d66d012c-69fd-4e8b-8d17-2732b111c7ed.md
epoch-09-pair-03	9	main/melee/gm/gmtou_1::fn_8019A158	99.47154	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/86ddef5f-5464-46dd-ac6d-420e38220de9.md	main/melee/mn/mndiagram::mnDiagram_DrawFighterHeaders	99.475655	99.68165	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/4d28a12a-db0b-432b-9a54-fcf32d6ccb58.md
epoch-09-pair-04	9	main/melee/if/ifstatus::ifStatus_802F61FC	99.51282	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/6ebe7b5c-a53a-46c3-8735-37ece47e72a6.md	main/melee/mn/mnnamenew::mnNameNew_KeySetup	99.53162	99.53162	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/3185e9c2-f274-4c63-b076-777937bfcaea.md
epoch-09-pair-05	9	main/melee/mn/mnruleplus::mn_802327A4	99.59945	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/b9f6d5b5-af93-4755-adc4-6937b4811854.md	main/melee/mn/mnsound::mnSound_80249C08	99.59727	99.59727	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/a5cd2934-88ef-4950-b137-967e0ee87ab0.md
epoch-09-pair-06	9	main/melee/mn/mnmainrule::mn_80230274	99.67422	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/02629e21-ba1c-4f0a-a0f3-aee1e402dd26.md	main/melee/mn/mnevent::fn_8024D864	99.66611	99.706375	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/32e6a7e5-37d7-4a02-aad2-db00c47cc78c.md
epoch-10-pair-01	10	main/melee/gm/gmclassic::gmClassic_OnLoad	98.32143	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/d34938fe-5f73-4d71-9858-bc2b6ec5292d.md	main/melee/ft/ftcpuattack::ftCo_800B52AC	98.34308	99.98051	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/e0f64a2b-5d74-4747-bf1c-d2d8f626007e.md
epoch-10-pair-02	10	main/melee/mn/mnnamenew::mnNameNew_KeySetup	99.53162	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/74d59465-7735-4d3a-83f1-34fcc0ff083d.md	main/melee/gm/gm_16F1::fn_801701C0	99.53405	99.7749	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/0cf5c824-8966-4eed-b0c2-8674f5a57d56.md
epoch-10-pair-03	10	main/melee/gr/grbigblue::grBigBlue_801E93D8	99.76649	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/46aca9ca-bfd0-49d9-a95b-62d4bfee126d.md	main/melee/gm/gmmain_lib::gmMainLib_8015DBF4	99.76262	99.85714	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/f1a4a406-5560-4f37-8efc-ae57d9694baa.md
epoch-10-pair-05	10	main/melee/gm/gm_1884::fn_80188EE8	99.89744	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/9a547e09-0ba7-4295-b078-bfc120ad5f50.md	main/melee/if/ifstatus::ifStatus_802F4EDC	99.8956	99.933334	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/638fc846-c62c-4d8b-b84c-fd25e2ad65b6.md
epoch-10-pair-06	10	main/melee/gr/grkongo::grKongo_801D7134	99.93262	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/03cc7e73-bb52-47e4-b8f2-379145ba21df.md	main/melee/ft/ftcpuattack::ftCo_800B5AB0	99.93617	99.98298	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/72b2ed01-a585-4180-bfb7-a96f4cf706c3.md
epoch-11-pair-01	11	main/melee/ft/ftcpuattack::.data	25.875952	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/70b2c0d7-f2b9-434e-a870-d1466f1a8b57.md	main/melee/gm/gmregclear::fn_80180630	98.89041	99.96575	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/fd494fba-911b-42a4-880f-173b438d3fea.md
epoch-11-pair-02	11	main/melee/lb/lbcollision::.data	31.14224	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/97e71e7b-178a-4dd2-8e08-6bb8daf2242e.md	main/melee/ft/chara/ftCommon/ftCo_0A01::ftCo_800A4038	99.44348	99.526085	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/2d543a40-61eb-4386-8781-68577b1c7b97.md
epoch-11-pair-03	11	main/melee/gm/gmresultplayer::.data	44.000168	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/fdbab6d8-b453-4322-bd67-f81f0656f6a1.md	main/melee/mn/mnstagesw::mnStageSw_80235C58	99.5	99.67391	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/c73c1a4b-cbc7-4568-b0cf-2ca7de344639.md
epoch-11-pair-04	11	main/melee/gm/gm_1884::.data	47.870667	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/cd4c9889-abad-47f2-aa7f-5badafdda93f.md	main/sysdolphin/baselib/generator::hsd_8039DAD4	99.50971	99.65534	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/f40f9b2e-71bd-4e31-8abe-db10affaf356.md
epoch-11-pair-05	11	main/melee/gm/gmtoygallery::.sbss	50.0	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/cb2c62e8-437b-4123-a27e-1b2b80a478b7.md	main/sysdolphin/baselib/hsd_3A94::fn_803B0120	99.54693	99.54693	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/f81ff92a-0c87-4493-a1b7-eb2ff97d6e32.md
epoch-11-pair-06	11	main/melee/gm/gm_16F1::.rodata	54.098362	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/70bb3bcd-1117-4d8b-a928-cdfa4e7f1aa7.md	main/melee/gr/grzebes::grZebes_801D881C	99.57746	99.98239	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/40834601-006a-41de-8c4b-c88100bed109.md
epoch-12-pair-01	12	main/melee/gm/gm_1832::.sdata2	68.2353	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/46e962c3-632b-43d3-aed5-83f2abcd396a.md	main/melee/gr/granime::grAnime_801C7C1C	99.21862	99.57085	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/25422630-5f00-48dc-b3cf-c6ccca9fd36c.md
epoch-12-pair-02	12	main/melee/gm/gm_1832::.data	91.09176	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/96772f3d-e0ac-445c-9e01-800feca8c3ba.md	main/melee/gr/grzebes::grZebes_801DB3CC	99.40825	99.61855	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/2c34c372-dcde-4cf1-8f1c-927371750378.md
epoch-12-pair-03	12	main/melee/mn/mnevent::fn_8024D864	99.82382	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/31f98405-c8f1-4a5a-b451-b0c399f120f8.md	main/melee/mn/mnmainrule::mn_80230E38	99.823875	99.823875	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/1b7dfee0-e219-4ac5-8c38-440eeecde071.md
epoch-12-pair-04	12	main/melee/gr/grbigblueroute::grBigBlueRoute_8020C85C	99.85246	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/ade520c2-b4e7-4b32-967d-b324f5b4c336.md	main/melee/ft/chara/ftCommon/ftCo_ItemThrow::ftCo_80095EFC	99.85401	99.85401	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/fb115dd3-15b9-4c3e-8004-6491b0c15c8f.md
epoch-12-pair-05	12	main/melee/mn/mnvibration::mnVibration_IntroProc	99.96416	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/be134157-4f45-4915-b3b8-9211dbf76e1e.md	main/melee/gm/gmregclear::fn_80180630	99.96575	99.96575	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/6d8a1b06-f54d-4855-b9e3-8369d618bc30.md
epoch-12-pair-06	12	main/melee/ft/ftcpuattack::ftCo_800B52AC	99.98051	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/f541d8ee-a5eb-423e-b79b-74d77f759dcb.md	main/melee/gm/gm_16F1::fn_801701C0	99.9855	99.989914	/Users/Ford/Github Repos/Codecaine/gamecube-decomp-harness/analysis/worker-audit-2026-09-01/condensed/544b6c97-ca50-4cba-935f-31cb4b9e684b.md
